date,estacion,franja_horaria,clase,CO,NO2,O3,PM10,PM2.5
2023-06-06,SUR,pico_7_9,1,0.87125,21.362499999999997,15.125,52.25,13.55125
2023-06-06,SUROESTE2,fuera_pico_10_12,0,0.73,22.049999999999997,39.5,95.0,29.6675
2023-06-06,SUROESTE2,pico_7_9,0,0.7424999999999999,27.05,10.25,101.75,25.9925
2023-06-07,CENTRO,fuera_pico_10_12,0,1.3900000000000001,35.75,26.5,97.5,39.09922680412372
2023-06-07,CENTRO,pico_7_9,0,1.2349999999999999,24.549999999999997,13.0,46.0,24.3885729737745
2023-06-07,NORESTE3,fuera_pico_10_12,0,1.0878333333333332,23.9,25.266666666666666,56.16666666666667,36.75
2023-06-07,NORESTE3,pico_7_9,0,1.088,21.450000000000003,15.633333333333335,41.5,20.75
2023-06-07,NOROESTE3,fuera_pico_10_12,0,0.9633333333333334,18.3,35.33333333333333,110.0,28.395
2023-06-07,NOROESTE3,pico_7_9,0,0.6383333333333334,16.46666666666667,15.166666666666668,43.66666666666667,20.25
2023-06-07,NORTE2,fuera_pico_10_12,1,1.17,24.9,29.0,61.25,18.5
2023-06-07,NORTE2,pico_7_9,1,1.1099999999999999,18.0,16.25,41.75,13.0
2023-06-07,SUR,fuera_pico_10_12,1,0.7433333333333334,13.6125,37.375,68.75,30.6925
2023-06-07,SUR,pico_7_9,1,0.665,15.9375,15.75,40.625,14.23
2023-06-07,SUROESTE2,fuera_pico_10_12,0,0.8625,29.9,28.25,91.75,31.0275
2023-06-07,SUROESTE2,pico_7_9,0,0.5974999999999999,26.225,6.75,50.25,16.465
2023-06-08,CENTRO,fuera_pico_10_12,0,1.2349999999999999,20.65,19.5,61.0,18.455
2023-06-08,CENTRO,pico_7_9,0,1.135,16.05,16.0,51.0,27.2725
2023-06-08,NORESTE3,fuera_pico_10_12,0,0.9116666666666666,13.35,28.5,42.33333333333333,22.0
2023-06-08,NORESTE3,pico_7_9,0,0.84,14.8,17.45,32.75,11.5
2023-06-08,NOROESTE3,fuera_pico_10_12,0,0.6333333333333333,9.266666666666666,26.0,37.66666666666667,17.799999999999997
2023-06-08,NOROESTE3,pico_7_9,0,0.5275000000000001,9.5,18.75,32.75,15.205
2023-06-08,NORTE2,fuera_pico_10_12,1,0.96,16.775,22.0,44.0,16.25
2023-06-08,NORTE2,pico_7_9,1,0.78,14.399999999999999,17.75,39.75,12.75
2023-06-08,SUR,fuera_pico_10_12,1,0.635,8.3875,38.125,35.0,16.30125
2023-06-08,SUR,pico_7_9,1,0.6583333333333333,11.3625,14.0,39.75,12.655
2023-06-08,SUROESTE2,fuera_pico_10_12,0,0.6225,16.5,14.75,55.0,18.405
2023-06-08,SUROESTE2,pico_7_9,0,0.635,16.75,8.5,39.0,24.57
2023-06-09,CENTRO,fuera_pico_10_12,0,2.085,45.45,45.0,98.0,39.5
2023-06-09,CENTRO,pico_7_9,0,1.6400000000000001,23.85,11.5,75.5,34.44
2023-06-09,NORESTE3,fuera_pico_10_12,0,1.1631666666666665,19.424999999999997,39.05,55.0,34.0
2023-06-09,NORESTE3,pico_7_9,0,1.1346666666666665,18.625,14.883333333333331,54.0,15.25
2023-06-09,NOROESTE3,fuera_pico_10_12,0,0.6983333333333333,19.749999999999996,42.833333333333336,75.25,25.57
2023-06-09,NOROESTE3,pico_7_9,0,0.7149999999999999,18.866666666666667,8.166666666666666,75.0,31.515
2023-06-09,NORTE2,fuera_pico_10_12,1,1.0325,25.3,44.5,145.75,29.75
2023-06-09,NORTE2,pico_7_9,1,1.105,22.975,10.5,54.25,13.25
2023-06-09,SUR,fuera_pico_10_12,1,0.96375,21.712500000000002,55.375,68.0,26.90375
2023-06-09,SUR,pico_7_9,1,1.1099999999999999,16.7875,13.25,54.625,17.445416666666663
2023-06-09,SUROESTE2,fuera_pico_10_12,0,0.7175,27.65,44.75,126.5,40.57
2023-06-09,SUROESTE2,pico_7_9,0,0.6699999999999999,21.925,10.0,58.25,26.73
2023-06-10,CENTRO,fuera_pico_10_12,0,1.2850000000000001,17.7,29.5,72.0,38.925
2023-06-10,CENTRO,pico_7_9,0,1.295,19.2,10.5,58.0,28.775
2023-06-10,NORESTE3,fuera_pico_10_12,0,1.123,13.375,27.383333333333333,58.16666666666667,31.25
2023-06-10,NORESTE3,pico_7_9,0,1.0613333333333332,14.649999999999999,20.233333333333334,47.5,19.25
2023-06-10,NOROESTE3,fuera_pico_10_12,0,0.5566666666666666,13.633333333333333,35.83333333333333,45.33333333333333,31.35
2023-06-10,NOROESTE3,pico_7_9,0,0.6583333333333334,12.183333333333334,13.083333333333332,31.666666666666664,20.255
2023-06-10,NORTE2,fuera_pico_10_12,1,0.7875000000000001,14.675,34.75,55.75,18.5
2023-06-10,NORTE2,pico_7_9,1,0.75,16.0,15.25,34.25,18.5
2023-06-10,SUR,fuera_pico_10_12,1,0.7225,7.45,26.125,53.625,25.0
2023-06-10,SUR,pico_7_9,1,0.68625,9.7375,16.375,42.375,15.166666666666666
2023-06-10,SUROESTE2,fuera_pico_10_12,0,0.7100000000000001,14.95,26.0,72.0,35.472500000000004
2023-06-10,SUROESTE2,pico_7_9,0,0.6625,18.225,9.75,56.25,26.3425
2023-06-11,CENTRO,fuera_pico_10_12,0,1.325,15.05,31.5,67.5,39.905
2023-06-11,CENTRO,pico_7_9,0,1.24,15.95,11.0,68.0,36.535
2023-06-11,NORESTE3,fuera_pico_10_12,0,1.0703333333333336,8.3,28.016666666666666,46.66666666666667,25.75
2023-06-11,NORESTE3,pico_7_9,0,1.0148333333333333,11.25,20.55,39.83333333333333,21.5
2023-06-11,NOROESTE3,fuera_pico_10_12,0,0.575,8.033333333333333,36.5,32.16666666666667,20.21636914912473
2023-06-11,NOROESTE3,pico_7_9,0,0.6333333333333333,7.550000000000001,16.833333333333336,43.0,25.798421052631575
2023-06-11,NORTE2,fuera_pico_10_12,1,0.6699999999999999,8.225,35.0,41.75,19.5
2023-06-11,NORTE2,pico_7_9,1,0.665,7.7749999999999995,21.25,32.5,17.25
2023-06-11,SUR,fuera_pico_10_12,1,0.72375,6.05,28.125,50.5,25.53125
2023-06-11,SUR,pico_7_9,1,0.6875,7.325,16.625,43.5,22.49875
2023-06-11,SUROESTE2,fuera_pico_10_12,0,0.6675,10.625,33.0,59.5,37.19
2023-06-11,SUROESTE2,pico_7_9,0,0.555,12.600000000000001,8.5,57.5,31.54
2023-06-12,CENTRO,fuera_pico_10_12,0,1.5899999999999999,21.2,28.5,85.5,41.59
2023-06-12,CENTRO,pico_7_9,0,1.565,13.2,12.0,74.0,36.635000000000005
2023-06-12,NORESTE3,fuera_pico_10_12,0,1.1281666666666665,16.375,34.849999999999994,57.16666666666667,34.75
2023-06-12,NORESTE3,pico_7_9,0,1.1143333333333332,16.1,15.883333333333333,45.66666666666667,25.25
2023-06-12,NOROESTE3,fuera_pico_10_12,0,0.6433333333333333,12.066666666666666,26.333333333333336,122.25,46.895
2023-06-12,NOROESTE3,pico_7_9,0,0.65,11.3,10.0,40.0,49.25
2023-06-12,NORTE2,fuera_pico_10_12,1,0.9975,19.275,26.0,62.0,19.75
2023-06-12,NORTE2,pico_7_9,1,0.9249999999999999,13.95,8.75,48.25,23.0
2023-06-12,SUR,fuera_pico_10_12,1,0.875,12.1375,50.25,68.375,34.1425
2023-06-12,SUR,pico_7_9,1,0.8162499999999999,9.5125,20.0,53.875,23.221249999999998
2023-06-12,SUROESTE2,fuera_pico_10_12,0,0.885,21.75,27.75,81.75,36.6575
2023-06-12,SUROESTE2,pico_7_9,0,0.64,13.425,8.25,46.25,26.27
2023-06-13,CENTRO,fuera_pico_10_12,0,1.655,36.75,42.5,134.51999999999998,46.885
2023-06-13,CENTRO,pico_7_9,0,1.415,12.25,13.5,108.91,44.175
2023-06-13,NORESTE3,fuera_pico_10_12,0,1.2621666666666669,21.4,45.96666666666667,86.83333333333334,51.25
2023-06-13,NORESTE3,pico_7_9,0,1.0906666666666667,11.0,17.933333333333334,56.5,30.75
2023-06-13,NOROESTE3,fuera_pico_10_12,0,0.8133333333333335,16.433333333333334,34.75,114.83333333333334,31.58
2023-06-13,NOROESTE3,pico_7_9,0,0.6699999999999999,12.783333333333333,10.5,68.83333333333333,43.095
2023-06-13,NORTE2,fuera_pico_10_12,1,1.165,23.675,46.5,81.0,30.0
2023-06-13,NORTE2,pico_7_9,1,0.8625,13.6,11.25,51.5,25.25
2023-06-13,SUR,fuera_pico_10_12,1,0.9450000000000001,17.575,66.875,96.0,47.3925
2023-06-13,SUR,pico_7_9,1,0.765,9.675,16.125,59.0,27.130000000000003
2023-06-13,SUROESTE2,fuera_pico_10_12,0,0.7050000000000001,27.45,48.0,201.25,57.035
2023-06-13,SUROESTE2,pico_7_9,0,0.65,18.6,6.25,94.0,38.18
2023-06-14,CENTRO,fuera_pico_10_12,0,2.125,51.5,49.5,173.635,48.425
2023-06-14,CENTRO,pico_7_9,0,1.605,22.75,10.0,103.935,41.795
2023-06-14,NORESTE3,fuera_pico_10_12,0,1.2736666666666667,23.3,40.86666666666667,123.00000000000001,50.5
2023-06-14,NORESTE3,pico_7_9,0,1.1371666666666669,16.225,20.866666666666667,64.83333333333334,27.75
2023-06-14,NOROESTE3,fuera_pico_10_12,0,0.885,22.450000000000003,38.0,118.83333333333331,21.39
2023-06-14,NOROESTE3,pico_7_9,0,0.8666666666666667,19.049999999999997,7.666666666666667,81.33333333333333,32.195
2023-06-14,NORTE2,fuera_pico_10_12,1,1.5274999999999999,32.6,47.0,109.5,24.75
2023-06-14,NORTE2,pico_7_9,1,1.2225000000000001,21.5,10.75,65.75,27.75
2023-06-14,SUR,fuera_pico_10_12,1,1.23625,34.5375,45.125,126.25,46.75875
2023-06-14,SUR,pico_7_9,1,0.8987499999999999,15.35,14.0,68.625,34.54
2023-06-14,SUROESTE2,fuera_pico_10_12,0,0.8425,39.050000000000004,42.5,174.75,50.962500000000006
2023-06-14,SUROESTE2,pico_7_9,0,0.9075,29.475,5.5,150.25,40.095
2023-06-15,CENTRO,fuera_pico_10_12,0,1.95,32.75,59.5,161.49,61.37
2023-06-15,CENTRO,pico_7_9,0,1.5150000000000001,23.549999999999997,13.5,136.57999999999998,52.19
2023-06-15,NORESTE3,fuera_pico_10_12,0,1.1578333333333335,11.25,46.81666666666666,81.0,48.25
2023-06-15,NORESTE3,pico_7_9,0,1.2570000000000001,16.424999999999997,23.983333333333334,102.83333333333331,38.0
2023-06-15,NOROESTE3,fuera_pico_10_12,0,0.8583333333333334,23.333333333333336,44.0,110.66666666666666,31.94
2023-06-15,NOROESTE3,pico_7_9,0,0.8133333333333334,21.85,9.333333333333334,77.33333333333334,41.995000000000005
2023-06-15,NORTE2,fuera_pico_10_12,1,1.0274999999999999,25.275000000000002,48.5,107.75,35.5
2023-06-15,NORTE2,pico_7_9,1,1.1825,28.5,13.5,83.75,36.0
2023-06-15,SUR,fuera_pico_10_12,1,0.9299999999999999,17.5875,51.875,107.125,47.54875
2023-06-15,SUR,pico_7_9,1,0.9275,18.5375,20.125,89.875,45.11
2023-06-15,SUROESTE2,fuera_pico_10_12,0,0.72,30.05,49.25,142.75,47.24
2023-06-15,SUROESTE2,pico_7_9,0,0.8525,25.925,10.75,89.5,31.75
2023-06-16,CENTRO,fuera_pico_10_12,0,1.655,22.799999999999997,53.0,158.575,61.269999999999996
2023-06-16,CENTRO,pico_7_9,0,1.415,21.25,15.5,142.7,58.155
2023-06-16,NORESTE3,fuera_pico_10_12,0,1.1076666666666668,8.775,49.925,70.16666666666667,44.75
2023-06-16,NORESTE3,pico_7_9,0,1.190666666666667,17.35,27.575,69.33333333333334,34.0
2023-06-16,NOROESTE3,fuera_pico_10_12,0,0.76,14.583333333333332,40.666666666666664,85.5,44.805
2023-06-16,NOROESTE3,pico_7_9,0,0.685,16.0,13.0,71.83333333333333,40.08
2023-06-16,NORTE2,fuera_pico_10_12,1,0.8800000000000001,19.025,49.0,92.0,34.75
2023-06-16,NORTE2,pico_7_9,1,1.2850000000000001,21.375,16.25,73.5,34.5
2023-06-16,SUR,fuera_pico_10_12,1,0.8175,12.85,51.375,86.125,45.1725
2023-06-16,SUR,pico_7_9,1,0.89375,16.75,19.625,75.125,39.8025
2023-06-16,SUROESTE2,fuera_pico_10_12,0,1.0,27.8,45.75,119.0,57.6025
2023-06-16,SUROESTE2,pico_7_9,0,0.865,24.1,9.5,81.25,37.442499999999995
2023-06-17,CENTRO,fuera_pico_10_12,0,1.5550000000000002,23.0,43.0,157.015,60.73
2023-06-17,CENTRO,pico_7_9,0,1.3399999999999999,17.05,15.0,116.435,49.08
2023-06-17,NORESTE3,fuera_pico_10_12,0,1.157833333333333,11.183333333333334,51.849999999999994,66.725,44.1725
2023-06-17,NORESTE3,pico_7_9,0,1.1341666666666668,12.283333333333335,32.2,60.528333333333336,31.997500000000002
2023-06-17,NOROESTE3,fuera_pico_10_12,0,0.7533333333333334,11.600000000000001,37.49999999999999,69.0,44.795
2023-06-17,NOROESTE3,pico_7_9,0,0.6066666666666667,11.083333333333332,15.833333333333332,56.5,35.505
2023-06-17,NORTE2,fuera_pico_10_12,1,0.935,14.7,49.5,61.75,27.75
2023-06-17,NORTE2,pico_7_9,1,0.7825,13.225,16.5,47.5,21.5
2023-06-17,SUR,fuera_pico_10_12,1,0.83875,10.2,57.75,81.5,44.5
2023-06-17,SUR,pico_7_9,1,0.77625,10.3375,23.25,62.125,31.5
2023-06-17,SUROESTE2,fuera_pico_10_12,0,0.845,19.95,34.5,99.25,47.57
2023-06-17,SUROESTE2,pico_7_9,0,0.6775,14.125,9.5,88.0,39.5575
2023-06-18,CENTRO,fuera_pico_10_12,0,1.42,18.2,53.5,145.25,54.96
2023-06-18,CENTRO,pico_7_9,0,1.42,13.7,15.0,132.085,52.11
2023-06-18,NORESTE3,fuera_pico_10_12,0,1.0739999999999998,14.9,64.75,73.0,37.386200440825384
2023-06-18,NORESTE3,pico_7_9,0,1.024,11.425,26.75,63.25,36.86
2023-06-18,NOROESTE3,fuera_pico_10_12,0,0.6425000000000001,16.6,41.5,67.75,27.854999999999997
2023-06-18,NOROESTE3,pico_7_9,0,0.655,14.075,9.0,67.25,33.295
2023-06-18,NORTE2,fuera_pico_10_12,1,1.0875,23.0,53.25,76.75,34.25
2023-06-18,NORTE2,pico_7_9,1,0.835,16.15,16.75,59.25,29.25
2023-06-18,SUR,fuera_pico_10_12,1,0.84875,10.3125,54.625,81.375,39.305
2023-06-18,SUR,pico_7_9,1,0.85375,11.399999999999999,20.5,73.5,37.7725
2023-06-18,SUROESTE2,fuera_pico_10_12,0,0.7,14.65,46.25,90.5,44.1525
2023-06-18,SUROESTE2,pico_7_9,0,0.86,18.95,8.0,97.5,38.3425
2023-06-19,CENTRO,fuera_pico_10_12,0,1.815,38.75,54.0,175.71,57.295
2023-06-19,CENTRO,pico_7_9,0,1.38,19.200000000000003,14.5,137.455,41.34
2023-06-19,NORESTE3,fuera_pico_10_12,0,1.0785,12.266666666666666,59.083333333333336,77.33333333333333,69.0
2023-06-19,NORESTE3,pico_7_9,0,0.9925,9.5,28.108333333333334,61.41666666666667,30.14
2023-06-19,NOROESTE3,fuera_pico_10_12,0,0.8300000000000001,18.266666666666666,46.83333333333333,77.0,23.740000000000002
2023-06-19,NOROESTE3,pico_7_9,0,0.765,20.424999999999997,8.5,64.5,31.75
2023-06-19,NORTE2,fuera_pico_10_12,1,0.9650000000000001,24.35,59.75,84.25,26.5
2023-06-19,NORTE2,pico_7_9,1,0.9700000000000001,21.275000000000002,13.75,63.75,22.0
2023-06-19,SUR,fuera_pico_10_12,1,1.03375,22.637500000000003,60.25,98.5,40.955
2023-06-19,SUR,pico_7_9,1,0.91875,17.512500000000003,15.875,76.375,33.021249999999995
2023-06-19,SUROESTE2,fuera_pico_10_12,0,0.98,36.675,43.75,128.25,56.745000000000005
2023-06-19,SUROESTE2,pico_7_9,0,0.9900000000000001,24.55,8.25,78.75,41.9275
2023-06-20,CENTRO,fuera_pico_10_12,0,1.875,38.1,52.0,217.505,57.98
2023-06-20,CENTRO,pico_7_9,0,1.3599999999999999,28.3,12.5,166.31,46.27
2023-06-20,NORESTE3,fuera_pico_10_12,0,1.0299999999999998,10.2,60.45,69.0,42.260000000000005
2023-06-20,NORESTE3,pico_7_9,0,1.1360000000000001,16.999999999999996,23.8,71.17666666666668,28.685000000000002
2023-06-20,NOROESTE3,fuera_pico_10_12,0,0.7883333333333333,19.83333333333333,46.5,91.83333333333331,29.994999999999997
2023-06-20,NOROESTE3,pico_7_9,0,0.8150000000000001,23.150000000000002,8.5,86.83333333333334,27.775
2023-06-20,NORTE2,fuera_pico_10_12,1,0.865,23.35,50.5,104.25,28.25
2023-06-20,NORTE2,pico_7_9,1,1.2000000000000002,28.125,11.5,105.0,30.5
2023-06-20,SUR,fuera_pico_10_12,1,0.5983333333333334,17.125,50.0,101.875,34.69125
2023-06-20,SUR,pico_7_9,1,0.7666666666666666,20.9875,15.125,89.75,30.0
2023-06-20,SUROESTE2,fuera_pico_10_12,0,0.985,37.075,46.25,135.5,58.0
2023-06-20,SUROESTE2,pico_7_9,0,0.9550000000000001,31.3,8.0,150.5,32.0
2023-06-21,CENTRO,fuera_pico_10_12,0,2.05,42.3,67.5,242.17,68.85
2023-06-21,CENTRO,pico_7_9,0,1.425,31.9,13.5,173.25,48.39
2023-06-21,NORESTE3,fuera_pico_10_12,0,1.0261666666666667,11.75,66.2,97.5,53.995000000000005
2023-06-21,NORESTE3,pico_7_9,0,1.1126666666666667,15.866666666666667,23.9,85.0,28.03
2023-06-21,NOROESTE3,fuera_pico_10_12,0,0.8383333333333334,22.833333333333332,50.0,94.5,27.136176470588236
2023-06-21,NOROESTE3,pico_7_9,0,0.8483333333333333,24.7,9.666666666666666,83.33333333333333,22.453020719656305
2023-06-21,NORTE2,fuera_pico_10_12,1,0.8725,24.45,58.0,100.0,33.5
2023-06-21,NORTE2,pico_7_9,1,1.085,27.25,12.5,95.0,27.25
2023-06-21,SUR,fuera_pico_10_12,1,0.7916666666666666,23.112499999999997,63.125,122.0,39.45625
2023-06-21,SUR,pico_7_9,1,0.715,25.375,14.375,97.625,32.7675
2023-06-21,SUROESTE2,fuera_pico_10_12,0,0.9724999999999999,35.849999999999994,59.5,140.5,75.3675
2023-06-21,SUROESTE2,pico_7_9,0,1.12,39.6,15.5,177.5,56.0775
2023-06-22,CENTRO,fuera_pico_10_12,0,1.475,25.55,54.0,159.335,50.26
2023-06-22,CENTRO,pico_7_9,0,1.26,19.049999999999997,12.0,113.345,35.864999999999995
2023-06-22,NORESTE3,fuera_pico_10_12,0,1.0686666666666667,11.3,51.525000000000006,72.83333333333333,39.7675
2023-06-22,NORESTE3,pico_7_9,0,1.1320000000000001,11.366666666666667,25.325,60.33333333333333,23.115000000000002
2023-06-22,NOROESTE3,fuera_pico_10_12,0,0.7966666666666666,15.683333333333334,38.33333333333333,62.25,35.305138882619744
2023-06-22,NOROESTE3,pico_7_9,0,0.7450000000000001,15.183333333333332,12.0,51.25,20.073812391373366
2023-06-22,NORTE2,fuera_pico_10_12,1,0.9125,16.9,44.75,72.5,29.75
2023-06-22,NORTE2,pico_7_9,1,0.8200000000000001,14.649999999999999,16.0,50.75,15.0
2023-06-22,SUR,fuera_pico_10_12,1,0.8049999999999999,10.825,47.75,73.125,34.38375
2023-06-22,SUR,pico_7_9,1,0.8075,7.8875,19.125,56.25,23.8975
2023-06-22,SUROESTE2,fuera_pico_10_12,0,0.8724999999999999,21.025,42.5,99.5,41.75
2023-06-22,SUROESTE2,pico_7_9,0,0.695,16.275,7.5,70.0,24.5
2023-06-23,CENTRO,fuera_pico_10_12,0,1.715,27.549999999999997,46.5,98.08250000000001,50.239999999999995
2023-06-23,CENTRO,pico_7_9,0,1.555,19.45,13.0,97.25005839951359,47.39
2023-06-23,NORESTE3,fuera_pico_10_12,0,1.0238333333333332,8.783333333333335,51.0,61.33333333333333,34.915
2023-06-23,NORESTE3,pico_7_9,0,1.1178333333333335,13.283333333333333,28.675,59.66666666666667,26.3
2023-06-23,NOROESTE3,fuera_pico_10_12,0,0.745,14.483333333333334,36.666666666666664,69.66666666666666,32.21
2023-06-23,NOROESTE3,pico_7_9,0,0.7016666666666667,15.766666666666667,9.5,67.5,32.125
2023-06-23,NORTE2,fuera_pico_10_12,1,0.835,18.275,44.5,87.0,26.5
2023-06-23,NORTE2,pico_7_9,1,1.0,20.700000000000003,12.5,68.25,23.75
2023-06-23,SUR,fuera_pico_10_12,1,0.935,16.1,48.25,79.0,30.805
2023-06-23,SUR,pico_7_9,1,0.9366666666666665,14.774999999999999,15.625,69.125,26.3375
2023-06-23,SUROESTE2,fuera_pico_10_12,0,1.0225,30.2,38.75,129.25,47.75
2023-06-23,SUROESTE2,pico_7_9,0,0.9299999999999999,23.575,6.5,95.5,37.5
2023-06-24,CENTRO,fuera_pico_10_12,0,1.4300000000000002,23.4,38.0,83.89,24.009999999999998
2023-06-24,CENTRO,pico_7_9,0,1.165,12.95,13.5,41.459999999999994,16.36
2023-06-24,NORESTE3,fuera_pico_10_12,0,0.9963333333333333,10.283333333333333,45.175,56.83333333333333,26.905
2023-06-24,NORESTE3,pico_7_9,0,0.9516666666666665,8.350000000000001,22.425,35.0,9.2025
2023-06-24,NOROESTE3,fuera_pico_10_12,0,0.7366666666666667,12.483333333333333,34.0,53.66666666666667,20.055
2023-06-24,NOROESTE3,pico_7_9,0,0.5900000000000001,11.0,10.5,27.33333333333333,11.855
2023-06-24,NORTE2,fuera_pico_10_12,1,0.81,15.75,37.25,62.0,19.0
2023-06-24,NORTE2,pico_7_9,1,0.75,9.475,16.25,29.25,11.75
2023-06-24,SUR,fuera_pico_10_12,1,0.9750000000000001,16.3125,39.875,65.375,21.965
2023-06-24,SUR,pico_7_9,1,0.7925,10.35,16.0,33.75,8.663333333333334
2023-06-24,SUROESTE2,fuera_pico_10_12,0,0.7525,23.424999999999997,36.5,108.25,35.75
2023-06-24,SUROESTE2,pico_7_9,0,0.62,13.675,7.75,49.5,16.5
2023-06-25,CENTRO,fuera_pico_10_12,0,1.435,21.85,43.0,54.01,17.12
2023-06-25,CENTRO,pico_7_9,0,1.24,14.8,11.5,49.25,11.8
2023-06-25,NORESTE3,fuera_pico_10_12,0,0.9458333333333334,10.566666666666666,35.525,36.333333333333336,27.0
2023-06-25,NORESTE3,pico_7_9,0,0.9036666666666666,8.05,24.225,33.5,8.5
2023-06-25,NOROESTE3,fuera_pico_10_12,0,0.7716666666666667,11.05,32.16666666666667,38.66666666666667,13.42
2023-06-25,NOROESTE3,pico_7_9,0,0.7550000000000001,11.033333333333333,10.5,24.166666666666664,8.530000000000001
2023-06-25,NORTE2,fuera_pico_10_12,1,0.6625000000000001,11.75,34.75,31.75,10.75
2023-06-25,NORTE2,pico_7_9,1,0.615,9.0,15.5,25.5,7.5
2023-06-25,SUR,fuera_pico_10_12,1,0.86375,7.7875,41.125,38.125,15.147916666666667
2023-06-25,SUR,pico_7_9,1,0.7949999999999999,8.45,15.625,30.625,6.6875
2023-06-25,SUROESTE2,fuera_pico_10_12,0,0.75,16.625,36.75,56.0,19.25
2023-06-25,SUROESTE2,pico_7_9,0,0.575,13.325,6.0,39.25,11.25
2023-06-26,CENTRO,fuera_pico_10_12,0,1.535,28.85,36.0,71.98,17.48
2023-06-26,CENTRO,pico_7_9,0,1.48,13.9,12.5,47.75,12.485
2023-06-26,NORESTE3,fuera_pico_10_12,0,0.9861666666666666,14.716666666666667,35.650000000000006,47.0,22.8125
2023-06-26,NORESTE3,pico_7_9,0,1.0051666666666665,9.933333333333334,21.4,41.0,10.6925
2023-06-26,NOROESTE3,fuera_pico_10_12,0,0.7849999999999999,14.100000000000001,28.5,51.83333333333333,13.67
2023-06-26,NOROESTE3,pico_7_9,0,0.6266666666666667,11.2,9.5,32.0,9.605
2023-06-26,NORTE2,fuera_pico_10_12,1,0.8674999999999999,19.725,29.0,49.25,13.0
2023-06-26,NORTE2,pico_7_9,1,0.8325,12.95,13.0,29.0,8.25
2023-06-26,SUR,fuera_pico_10_12,1,0.8887499999999999,12.725000000000001,43.875,55.0,15.5
2023-06-26,SUR,pico_7_9,1,0.8912500000000001,11.962499999999999,13.375,36.75,7.0
2023-06-26,SUROESTE2,fuera_pico_10_12,0,0.87,23.35,32.75,79.25,24.0
2023-06-26,SUROESTE2,pico_7_9,0,0.7,16.025,4.75,51.75,14.25
2023-06-27,CENTRO,fuera_pico_10_12,0,1.695,30.85,33.5,84.005,23.8
2023-06-27,CENTRO,pico_7_9,0,1.365,14.55,12.5,74.8,19.905
2023-06-27,NORESTE3,fuera_pico_10_12,0,1.0314999999999999,14.45,38.65,55.83333333333333,27.495
2023-06-27,NORESTE3,pico_7_9,0,1.0503333333333336,9.816666666666666,20.0,49.16666666666666,15.287500000000001
2023-06-27,NOROESTE3,fuera_pico_10_12,0,0.7716666666666666,16.866666666666667,30.833333333333332,69.33333333333334,21.59
2023-06-27,NOROESTE3,pico_7_9,0,0.6783333333333332,12.716666666666665,8.833333333333332,39.0,17.494999999999997
2023-06-27,NORTE2,fuera_pico_10_12,1,0.8475,18.775,36.5,57.0,13.25
2023-06-27,NORTE2,pico_7_9,1,0.7749999999999999,11.45,13.5,34.75,10.75
2023-06-27,SUR,fuera_pico_10_12,1,0.95875,13.5625,48.0,67.5,22.33333333333333
2023-06-27,SUR,pico_7_9,1,0.9329166666666666,13.279166666666665,13.291666666666668,50.70833333333333,13.333333333333332
2023-06-27,SUROESTE2,fuera_pico_10_12,0,0.895,23.200000000000003,34.0,90.0,29.25
2023-06-27,SUROESTE2,pico_7_9,0,0.6699999999999999,15.225,7.0,63.75,19.0
2023-06-28,CENTRO,fuera_pico_10_12,0,1.385,20.85,38.0,70.525,18.805
2023-06-28,CENTRO,pico_7_9,0,1.245,15.8,11.0,57.760000000000005,14.98
2023-06-28,NORESTE3,fuera_pico_10_12,0,0.9844999999999999,11.2,40.150000000000006,51.16666666666666,17.622500000000002
2023-06-28,NORESTE3,pico_7_9,0,1.0191666666666666,10.433333333333334,19.56666666666667,42.66666666666666,13.807500000000001
2023-06-28,NOROESTE3,fuera_pico_10_12,0,0.7216666666666667,12.95,29.666666666666668,48.5,16.765
2023-06-28,NOROESTE3,pico_7_9,0,0.5816666666666667,11.816666666666666,10.0,37.16666666666667,12.515
2023-06-28,NORTE2,fuera_pico_10_12,1,0.8,16.85,35.75,46.25,13.0
2023-06-28,NORTE2,pico_7_9,1,0.6875,11.275,13.25,35.0,9.5
2023-06-28,SUR,fuera_pico_10_12,1,0.865,8.575,35.75,54.875,16.0
2023-06-28,SUR,pico_7_9,1,0.8375,10.649999999999999,14.625,37.875,8.333333333333332
2023-06-28,SUROESTE2,fuera_pico_10_12,0,0.8600000000000001,19.975,28.75,60.75,24.0
2023-06-28,SUROESTE2,pico_7_9,0,0.65,12.925,6.75,60.0,12.75
2023-06-29,CENTRO,fuera_pico_10_12,0,1.1349999999999998,10.1,26.5,39.515,13.43
2023-06-29,CENTRO,pico_7_9,0,1.12,9.65,14.5,32.015,10.91
2023-06-29,NORESTE3,fuera_pico_10_12,0,1.0103333333333333,7.883333333333333,30.5,41.5,13.565
2023-06-29,NORESTE3,pico_7_9,0,1.0446666666666666,9.05,20.53333333333333,35.0,12.2075
2023-06-29,NOROESTE3,fuera_pico_10_12,0,0.5933333333333334,7.883333333333334,23.166666666666664,35.833333333333336,15.48
2023-06-29,NOROESTE3,pico_7_9,0,0.5316666666666666,9.55,12.166666666666668,23.666666666666664,11.95
2023-06-29,NORTE2,fuera_pico_10_12,1,0.64,7.325,27.25,34.5,10.75
2023-06-29,NORTE2,pico_7_9,1,0.665,9.425,15.0,26.25,7.0
